date,woman,man,docid
1649-03-05,False,True,1205659595036080264
1649-03-05,False,True,1205659595036080264
1649-03-05,False,True,1205659595036080264
1649-03-12,False,True,1906936118116651392
1649-03-12,False,True,1906936118116651392
1649-03-12,False,False,1906936118116651392
1649-03-12,False,True,1906936118116651392
1649-03-12,False,True,1906936118116651392
1649-03-20,False,True,-1171540857682082200
1649-03-20,False,True,-1171540857682082200
1649-03-20,False,True,-1171540857682082200
1649-03-20,False,False,-1171540857682082200
1649-03-20,False,True,-1171540857682082200
1649-04-02,False,True,2044523869046765807
1649-04-02,False,True,2044523869046765807
1649-04-02,False,True,2044523869046765807
1649-04-02,False,True,2044523869046765807
1600-05-08,False,True,1319164931985666825
1648-04-29,True,True,-1949780081403612565
1648-01-31,False,True,2248141801491117503
1648-02-02,False,True,2248141801491117503
1648-02-15,False,True,2248141801491117503
1648-02-15,False,True,2248141801491117503
1648-02-21,False,True,1316602015753110711
1648-02-21,False,True,1316602015753110711
1648-03-01,False,True,1316602015753110711
1648-03-01,False,True,1316602015753110711
1648-03-01,False,True,1316602015753110711
1648-03-27,False,True,518126281029462224
1648-03-29,False,True,518126281029462224
1648-04-11,False,False,518126281029462224
1648-04-11,False,True,518126281029462224
1648-04-03,False,True,851575477616829075
1648-04-18,False,True,851575477616829075
1648-04-18,False,True,851575477616829075
1648-04-18,False,True,851575477616829075
1655-11-06,False,False,-1200020261393517407
1655-11-06,False,False,-1200020261393517407
1655-11-06,True,True,-1200020261393517407
1656-01-11,False,True,-1729344083808557454
1656-01-06,True,True,-1729344083808557454
1656-01-11,False,True,-1729344083808557454
1656-01-11,False,True,-1729344083808557454
1656-01-11,False,True,-1729344083808557454
1660-10-04,True,True,-1028122337003164897
1669-02-25,True,True,1611389759976916798
1600-05-15,False,True,-716418790768133556
1600-05-04,False,True,-716418790768133556
1600-05-15,False,True,-716418790768133556
1600-05-15,False,True,-716418790768133556
1647-12-14,False,True,-317305230615455143
1647-12-14,False,False,-317305230615455143
1647-12-14,False,False,-317305230615455143
1647-12-14,False,False,-317305230615455143
1647-12-14,False,False,-317305230615455143
1647-12-14,False,True,-317305230615455143
1647-12-14,False,True,-317305230615455143
1647-12-14,False,True,-317305230615455143
1647-12-14,False,True,-317305230615455143
1648-07-01,True,True,-1426952709594268606
1648-07-01,False,True,-1426952709594268606
1648-07-01,False,False,-1426952709594268606
1648-07-01,False,True,-1426952709594268606
1648-06-29,False,False,-1426952709594268606
1648-06-27,False,True,-1426952709594268606
1648-07-01,False,True,-1426952709594268606
1648-07-11,False,True,-1426952709594268606
1648-07-01,False,True,-1426952709594268606
1648-10-17,False,True,75169417048359558
1648-10-17,False,True,75169417048359558
1648-10-17,True,True,75169417048359558
1648-10-17,False,True,75169417048359558
1648-10-17,True,True,75169417048359558
1648-10-17,False,False,75169417048359558
1648-10-17,False,False,75169417048359558
1648-10-17,False,True,75169417048359558
1648-10-17,False,True,75169417048359558
1648-10-17,False,True,75169417048359558
1648-10-22,False,True,-2111972201407882496
1648-10-24,False,True,-2111972201407882496
1648-10-24,False,True,-2111972201407882496
1648-10-24,False,False,-2111972201407882496
1648-10-24,False,True,-2111972201407882496
1648-10-24,False,True,-2111972201407882496
1648-10-24,False,True,-2111972201407882496
1648-10-24,False,False,-2111972201407882496
1648-10-24,False,True,-2111972201407882496
1648-10-24,False,False,-2111972201407882496
1648-11-03,False,True,754883256735152025
1648-11-03,False,True,754883256735152025
1648-11-03,False,False,754883256735152025
1648-11-03,False,True,754883256735152025
1648-11-03,False,True,754883256735152025
1565-02-23,False,True,2138392140778826225
1565-02-23,False,False,2138392140778826225
1565-02-22,False,True,2138392140778826225
1565-02-23,False,True,2138392140778826225
1565-02-23,False,True,2138392140778826225
1600-07-17,False,True,1262154856983038734
1600-07-17,False,True,1262154856983038734
1600-07-17,False,False,1262154856983038734
1574-10-02,True,True,-790516222857603047
1574-09-26,False,True,-790516222857603047
1574-09-13,False,False,-790516222857603047
1574-10-02,False,True,-790516222857603047
1574-10-03,False,False,-790516222857603047
1592-04-22,False,True,1623774461809151314
1592-05-22,False,False,1623774461809151314
1592-05-05,False,False,1623774461809151314
1592-05-22,False,False,1623774461809151314
1600-04-17,False,False,2301379008348849593
1600-07-20,False,True,2135298659867615973
1600-07-24,False,True,2135298659867615973
1600-07-24,False,True,2135298659867615973
1600-07-02,False,True,2135298659867615973
1600-07-20,False,True,2135298659867615973
1600-07-19,False,True,2135298659867615973
1600-07-20,False,False,2135298659867615973
1600-07-20,False,True,2135298659867615973
1600-07-20,False,True,2135298659867615973
1647-02-02,False,True,-59042611626439964
1647-02-02,False,True,-59042611626439964
1647-02-02,False,True,-59042611626439964
1647-02-02,False,True,-59042611626439964
1647-02-02,False,False,-59042611626439964
1647-02-02,False,True,-59042611626439964
1647-02-09,False,True,-59042611626439964
1647-02-09,True,True,-59042611626439964
1647-01-31,False,False,-59042611626439964
1647-02-08,False,True,-59042611626439964
1647-04-23,False,False,1886009163495534310
1647-04-27,True,True,1886009163495534310
1647-05-04,False,True,1886009163495534310
1647-05-04,False,True,1886009163495534310
1600-08-07,False,True,2117146689719760855
1600-08-07,False,True,2117146689719760855
1600-08-07,False,False,2117146689719760855
1600-07-29,False,True,2117146689719760855
1600-08-21,False,False,2099924017419547284
1600-08-21,False,True,2099924017419547284
1600-08-21,False,True,2099924017419547284
1600-08-21,False,False,2099924017419547284
1600-09-20,False,True,-2292834164799313925
1600-09-25,False,True,-2292834164799313925
1600-09-25,False,True,-2292834164799313925
1600-09-25,False,True,-2292834164799313925
1600-09-22,False,True,-2292834164799313925
1600-10-02,False,True,-2298532853423205748
1600-10-02,False,False,-2298532853423205748
1600-10-02,False,True,-2298532853423205748
1600-10-02,False,True,-2298532853423205748
1600-09-16,False,False,-2298532853423205748
1600-10-07,False,True,-15716315216026888
1600-10-03,False,True,-15716315216026888
1600-10-03,False,True,205902866843004316
1600-10-04,False,False,205902866843004316
1600-10-05,False,False,205902866843004316
1600-10-06,False,True,205902866843004316
1600-10-05,False,False,205902866843004316
1600-10-05,False,False,-1096402773784864262
1600-10-09,False,True,-1096402773784864262
1600-10-23,False,True,-1912577983511831235
1600-10-23,True,True,-3801020923123347
1600-10-30,True,True,-2193111955192930313
1600-10-30,False,True,-2193111955192930313
1600-11-13,False,True,-199401260198496548
1600-11-13,False,False,-199401260198496548
1600-11-13,False,True,-199401260198496548
1600-11-13,False,False,-199401260198496548
1600-11-13,False,True,-199401260198496548
1600-11-20,False,True,-796849387159539618
1600-11-20,False,True,-796849387159539618
1600-11-18,False,True,-879664843477488040
1600-10-19,True,True,-879664843477488040
1600-11-12,False,True,-879664843477488040
1600-11-18,False,True,-879664843477488040
1600-12-04,False,True,-2268989915290729770
1600-12-04,False,True,-2268989915290729770
1600-12-04,False,True,1506563522025704042
1600-12-04,False,False,1506563522025704042
1600-12-04,False,False,1506563522025704042
1600-12-04,False,True,1506563522025704042
1600-12-25,False,True,-1701829744019277049
1600-12-25,False,False,-1701829744019277049
1600-12-25,False,True,-1701829744019277049
1600-12-25,False,False,-1701829744019277049
1650-04-27,True,True,5098996573210647
1647-07-07,False,True,5098996573210647
1650-05-03,False,True,5098996573210647
1650-05-03,False,True,5098996573210647
1650-05-03,False,True,5098996573210647
1650-05-03,False,True,5098996573210647
1650-05-03,False,True,5098996573210647
1650-05-03,False,True,5098996573210647
1650-05-25,False,True,1265473056865499471
1650-05-25,False,True,1265473056865499471
1650-05-25,False,True,1265473056865499471
1650-05-25,True,False,1265473056865499471
1650-05-31,False,True,1265473056865499471
1650-08-28,False,True,1265473056865499471
1650-05-31,False,True,-178447314342962648
1650-05-25,False,True,-178447314342962648
1650-05-25,False,True,-178447314342962648
1650-05-25,True,False,-178447314342962648
1650-05-26,False,True,-178447314342962648
1650-05-28,False,True,-178447314342962648
1650-06-21,False,True,-1977632397685959949
1650-06-16,False,True,-1977632397685959949
1650-06-16,False,True,-1977632397685959949
1650-06-21,False,True,-1977632397685959949
1650-06-13,False,True,-1977632397685959949
1650-06-18,False,True,-1977632397685959949
1650-06-19,False,True,-1977632397685959949
1650-06-16,True,True,-1977632397685959949
1650-07-26,False,False,-1409673557744773853
1650-07-08,False,False,-1409673557744773853
1650-07-26,False,False,-1409673557744773853
1650-07-19,False,False,-1409673557744773853
1650-07-26,False,True,-1409673557744773853
1650-07-21,False,True,-1409673557744773853
1650-07-26,False,True,-1409673557744773853
1650-07-26,True,True,-1409673557744773853
1650-07-26,False,False,-1409673557744773853
1650-10-25,False,False,1517615236067446507
1650-10-25,False,True,1517615236067446507
1650-10-25,False,True,1517615236067446507
1650-10-22,False,False,1517615236067446507
1650-10-25,False,True,1517615236067446507
1650-10-22,False,True,1517615236067446507
1650-12-13,False,True,1440433035588636243
1650-12-13,True,True,1440433035588636243
1650-12-13,False,True,1440433035588636243
1650-12-13,False,False,1440433035588636243
1575-02-05,False,False,-1441447656484613289
1575-02-09,False,True,-1441447656484613289
1575-02-08,False,True,-1441447656484613289
1575-02-09,False,True,-1441447656484613289
1575-02-07,True,True,-1441447656484613289
1575-02-17,False,True,-784699421256174637
1575-02-21,False,True,-784699421256174637
1575-02-28,False,True,-784699421256174637
1575-03-09,False,True,-784699421256174637
1575-03-09,False,True,-784699421256174637
1575-03-09,False,True,-784699421256174637
1648-08-06,False,True,-1922824625373003117
1648-05-15,False,False,-1922824625373003117
1648-08-02,False,True,-1922824625373003117
1648-08-06,False,True,-1922824625373003117
1648-08-06,False,True,-1922824625373003117
1648-08-14,False,False,-1575392495164004455
1648-08-14,False,True,-1575392495164004455
1648-08-06,False,True,-1575392495164004455
1648-08-29,False,True,-1575392495164004455
1648-08-29,False,True,-1575392495164004455
1648-08-29,False,True,-1575392495164004455
1698-03-21,False,True,-1402947620375041860
1698-03-21,False,True,-1402947620375041860
1698-03-26,False,True,-1402947620375041860
1698-03-26,False,False,-1402947620375041860
1698-03-28,False,True,-1402947620375041860
1698-04-03,False,True,-1402947620375041860
1698-04-03,False,True,-1402947620375041860
1698-04-04,False,True,368048984360441023
1698-04-04,False,False,368048984360441023
1698-04-09,False,True,368048984360441023
1698-04-09,False,True,368048984360441023
1698-04-09,False,True,368048984360441023
1698-04-09,False,True,368048984360441023
1698-04-15,False,True,368048984360441023
1698-04-11,False,True,368048984360441023
1698-04-11,False,True,368048984360441023
1698-04-13,False,True,368048984360441023
1698-04-11,False,False,1439528978412795070
1698-04-11,False,True,1439528978412795070
1698-04-16,False,True,1439528978412795070
1698-04-16,False,True,1439528978412795070
1698-04-20,False,True,1439528978412795070
1698-04-20,False,True,1439528978412795070
1698-04-18,False,True,-1550083642054158649
1698-04-18,False,True,-1550083642054158649
1698-04-18,False,True,-1550083642054158649
1698-04-25,False,True,-1550083642054158649
1698-04-25,False,True,-1550083642054158649
1698-04-23,False,True,-1550083642054158649
1698-09-01,False,True,-1550083642054158649
1698-04-27,False,True,-1550083642054158649
1698-05-01,True,True,-1550083642054158649
1698-04-25,False,False,-247749350011097139
1698-04-25,False,True,-247749350011097139
1698-04-30,False,True,-247749350011097139
1698-04-30,False,True,-247749350011097139
1698-05-02,False,False,-247749350011097139
1698-05-02,False,True,-247749350011097139
1698-05-07,False,False,-263688882014126748
1698-05-07,False,True,-263688882014126748
1698-05-07,False,True,-263688882014126748
1698-05-09,False,False,-263688882014126748
1698-05-09,False,False,-263688882014126748
1698-05-09,False,True,-47499402498718458
1698-05-14,True,True,-47499402498718458
1698-05-14,False,True,-47499402498718458
1698-05-14,False,True,-47499402498718458
1698-05-16,False,False,-47499402498718458
1698-05-23,False,True,155450449420177559
1698-05-28,False,True,155450449420177559
1698-05-28,False,True,155450449420177559
1698-05-28,False,True,155450449420177559
1698-05-30,False,True,155450449420177559
1698-05-30,False,True,155450449420177559
1698-05-30,False,True,482191695754582070
1698-05-30,False,False,482191695754582070
1698-06-04,False,True,482191695754582070
1698-06-04,False,True,482191695754582070
1698-06-04,False,True,482191695754582070
1698-06-06,False,True,482191695754582070
1698-06-06,False,True,482191695754582070
1698-06-06,False,True,482191695754582070
1698-06-26,True,True,648698261411346447
1698-07-02,False,True,648698261411346447
1698-07-02,False,True,648698261411346447
1698-07-02,False,True,648698261411346447
1698-07-04,False,True,648698261411346447
1698-07-04,False,True,648698261411346447
1698-07-04,False,True,648698261411346447
1698-06-06,False,True,648698261411346447
1698-06-30,False,True,-626484455827624057
1698-06-20,False,True,-626484455827624057
1698-06-20,False,True,-626484455827624057
1698-07-04,False,True,1980848468919853015
1698-07-09,False,True,1980848468919853015
1698-07-06,False,True,1980848468919853015
1698-07-11,False,False,1980848468919853015
1698-07-13,False,True,1980848468919853015
1698-07-11,False,False,719890133485991245
1698-07-16,True,True,719890133485991245
1698-07-18,False,True,719890133485991245
1698-07-18,False,False,719890133485991245
1698-07-18,False,True,-1496941833565992986
1698-07-18,False,True,-1496941833565992986
1698-07-23,True,True,-1496941833565992986
1698-07-25,False,False,-1496941833565992986
1698-07-25,False,True,-1496941833565992986
1698-07-25,False,True,-1496941833565992986
1698-07-27,True,True,-1496941833565992986
1698-07-25,False,True,1342331819826423138
1698-07-30,False,True,1342331819826423138
1698-07-30,False,True,1342331819826423138
1698-08-01,False,True,1342331819826423138
1698-08-01,False,True,1342331819826423138
1698-08-15,False,True,1342331819826423138
1698-08-03,False,True,1342331819826423138
1698-08-03,False,True,1342331819826423138
1698-08-01,False,True,1546469275817350330
1698-08-01,False,True,1546469275817350330
1698-08-06,False,True,1546469275817350330
1698-08-06,False,True,1546469275817350330
1698-08-08,False,True,1546469275817350330
1698-08-08,False,True,1546469275817350330
1698-08-08,False,True,1546469275817350330
1698-08-10,False,True,1546469275817350330
1698-08-10,False,True,1546469275817350330
1698-08-13,False,True,-643031588234589437
1698-08-13,False,True,-643031588234589437
1698-08-15,True,True,-643031588234589437
1698-08-15,False,True,-643031588234589437
1698-08-15,False,True,-643031588234589437
1698-08-17,False,True,-643031588234589437
1698-08-17,False,True,-643031588234589437
1698-08-15,False,True,1388233184323695355
1698-08-20,False,True,1388233184323695355
1698-08-20,False,True,1388233184323695355
1698-08-22,False,True,1388233184323695355
1698-08-22,False,False,1388233184323695355
1698-08-26,False,True,1388233184323695355
1699-06-11,False,True,375491537438286619
1699-05-15,False,True,375491537438286619
1699-05-20,False,True,375491537438286619
1699-05-20,False,True,375491537438286619
1699-05-22,False,True,375491537438286619
1699-05-22,False,True,375491537438286619
1699-05-22,False,False,375491537438286619
1699-05-24,True,True,375491537438286619
1699-05-24,False,True,375491537438286619
1575-03-11,True,True,834555661300387300
1575-03-12,True,True,834555661300387300
1575-03-15,True,True,834555661300387300
1575-03-16,False,True,834555661300387300
1575-03-16,False,True,834555661300387300
1575-02-25,True,True,834555661300387300
1575-03-17,False,True,1615878176097346049
1699-12-11,False,True,-470369661184995586
1699-12-11,False,False,-470369661184995586
1699-12-16,False,True,-470369661184995586
1699-12-16,False,True,-470369661184995586
1699-12-16,False,True,-470369661184995586
1699-12-16,False,True,-470369661184995586
1699-12-18,False,True,-470369661184995586
1699-12-18,False,True,-470369661184995586
1699-12-18,False,False,-470369661184995586
1699-12-18,False,False,-470369661184995586
1700-01-01,False,True,-1237614155017118031
1700-01-01,False,True,-1237614155017118031
1700-01-06,False,True,-1237614155017118031
1700-01-06,False,True,-1237614155017118031
1700-01-06,False,True,-1237614155017118031
1700-01-08,False,False,-1237614155017118031
1700-01-08,False,True,-1237614155017118031
1700-01-22,True,True,186888354253898095
1700-01-22,False,True,186888354253898095
1700-01-22,False,True,186888354253898095
1700-01-27,False,True,186888354253898095
1700-01-29,False,True,186888354253898095
1700-01-29,False,False,186888354253898095
1700-01-29,False,False,186888354253898095
1700-02-03,False,True,675007181699287282
1700-02-03,True,True,675007181699287282
1700-02-05,True,True,675007181699287282
1700-02-05,False,True,675007181699287282
1700-02-05,False,True,1018170345300615503
1700-02-05,True,True,1018170345300615503
1700-02-05,False,True,1018170345300615503
1700-02-12,False,True,1018170345300615503
1700-02-22,False,True,2174821732242932122
1700-02-24,False,True,2174821732242932122
1700-03-03,False,True,2174821732242932122
1700-03-03,False,True,2174821732242932122
1700-03-03,False,True,2174821732242932122
1700-03-03,True,True,2174821732242932122
1700-03-12,False,False,-732838218391184294
1700-03-12,False,True,-732838218391184294
1700-03-17,False,True,-732838218391184294
1700-03-17,False,True,-732838218391184294
1700-03-17,False,True,-732838218391184294
1700-03-19,True,False,-732838218391184294
1700-03-18,False,True,-708910518834841081
1700-03-19,False,True,-708910518834841081
1700-03-24,False,True,-708910518834841081
1700-03-24,False,False,-708910518834841081
1700-03-26,False,True,-708910518834841081
1700-03-26,False,False,-708910518834841081
1700-04-10,False,True,-708910518834841081
1700-05-14,False,False,2066689237467877136
1700-05-19,False,True,2066689237467877136
1700-05-19,False,True,2066689237467877136
1700-05-19,False,False,2066689237467877136
1700-05-23,True,True,2066689237467877136
1700-05-23,True,True,2066689237467877136
1700-06-02,False,True,-398750289432500109
1700-06-02,False,True,-398750289432500109
1700-06-02,False,True,-398750289432500109
1700-06-02,False,True,-398750289432500109
1700-06-04,False,True,-398750289432500109
1700-06-06,True,True,-398750289432500109
1700-06-07,False,True,-1125164083610953066
1700-06-11,False,True,-1125164083610953066
1700-06-16,False,True,-1125164083610953066
1700-06-16,False,True,-1125164083610953066
1700-06-16,False,True,-1125164083610953066
1700-06-18,False,False,-1125164083610953066
1700-06-23,False,True,-1456427231132992406
1700-06-25,False,True,-1456427231132992406
1700-06-25,False,False,-1456427231132992406
1701-06-25,False,False,764012594598818583
1700-06-30,False,True,764012594598818583
1700-06-30,False,True,764012594598818583
1700-06-30,False,True,764012594598818583
1700-06-30,False,False,764012594598818583
1700-06-30,False,True,764012594598818583
1700-07-02,False,False,764012594598818583
1700-07-02,False,True,764012594598818583
1700-07-02,False,True,764012594598818583
1700-06-14,True,True,764012594598818583
1700-07-26,False,True,-463660472576635908
1700-08-04,False,True,-463660472576635908
1700-08-04,False,True,-463660472576635908
1700-08-06,True,True,-463660472576635908
1700-08-06,False,False,-463660472576635908
1700-07-02,False,True,1918440445158850216
1700-07-02,False,True,1918440445158850216
1700-07-07,False,False,1918440445158850216
1700-07-07,False,True,1918440445158850216
1700-07-07,False,False,1918440445158850216
1700-07-07,False,True,1918440445158850216
1700-07-07,False,True,1918440445158850216
1700-07-07,False,True,1918440445158850216
1700-07-09,False,True,1918440445158850216
1700-07-09,False,True,1918440445158850216
1700-07-09,False,True,1918440445158850216
1700-07-14,False,True,-351681191468345156
1700-07-30,False,False,-351681191468345156
1700-07-14,False,True,-351681191468345156
1700-07-14,False,True,-351681191468345156
1700-07-14,False,True,-351681191468345156
1700-07-16,False,False,-351681191468345156
1700-07-16,False,False,-351681191468345156
1700-07-18,False,True,-351681191468345156
1575-03-23,False,True,-2227310458026045477
1575-03-23,False,True,-2227310458026045477
1575-03-23,False,True,-2227310458026045477
1575-03-18,False,True,-2227310458026045477
1575-03-26,False,True,2032408125920796629
1575-03-27,False,True,2032408125920796629
1575-03-30,False,True,2032408125920796629
1575-03-30,False,True,2032408125920796629
1575-03-30,False,True,2032408125920796629
1575-03-27,False,True,1460728044377771370
1575-03-27,False,True,1460728044377771370
1575-03-30,False,True,1460728044377771370
1575-03-30,False,True,1460728044377771370
1575-03-30,False,True,1460728044377771370
1699-09-04,True,True,-1023711757255663804
1699-08-25,False,True,-1023711757255663804
1699-09-09,False,True,-1023711757255663804
1699-09-09,False,True,-1023711757255663804
1699-09-11,False,True,-1023711757255663804
1699-09-13,False,True,-1023711757255663804
1700-07-23,False,True,757756738024078252
1700-07-26,False,True,757756738024078252
1700-07-28,False,True,757756738024078252
1700-07-28,False,True,757756738024078252
1700-07-30,False,True,757756738024078252
1700-07-30,False,False,757756738024078252
1700-08-01,True,True,757756738024078252
1700-08-01,False,True,757756738024078252
1700-07-30,True,True,1898308062251982939
1700-09-23,False,True,1898308062251982939
1700-08-13,False,False,1898308062251982939
1700-08-18,False,True,1898308062251982939
1700-07-30,False,True,1898308062251982939
1700-08-11,False,True,1898308062251982939
1700-07-18,False,True,1898308062251982939
1700-08-20,True,True,1898308062251982939
1700-08-20,False,True,1898308062251982939
1700-08-20,False,False,1898308062251982939
1700-08-22,False,True,1898308062251982939
1700-08-25,False,True,1703720868454509646
1700-08-25,False,True,1703720868454509646
1700-08-25,False,True,1703720868454509646
1700-08-25,False,True,1703720868454509646
1700-08-25,False,False,1703720868454509646
1700-07-21,False,True,1703720868454509646
1700-07-21,False,True,1703720868454509646
1700-09-02,False,True,921644054588512023
1700-09-02,False,True,921644054588512023
1700-08-28,False,True,921644054588512023
1700-09-02,False,True,921644054588512023
1700-08-24,False,True,921644054588512023
1701-04-08,True,True,-122883441554255243
1701-04-08,False,True,-122883441554255243
1701-04-13,False,True,-122883441554255243
1701-04-13,False,False,-122883441554255243
1701-04-13,False,True,-122883441554255243
1701-04-13,False,True,-122883441554255243
1701-04-15,False,True,-122883441554255243
1701-04-15,False,True,-122883441554255243
1701-04-10,False,True,507684584041130061
1701-04-20,False,True,507684584041130061
1701-04-20,False,False,507684584041130061
1701-04-20,False,True,507684584041130061
1701-04-20,False,True,507684584041130061
1701-04-22,False,True,507684584041130061
1701-04-24,False,True,507684584041130061
1701-04-24,False,True,507684584041130061
1701-04-22,False,True,831679891142516490
1701-04-27,False,True,831679891142516490
1701-04-27,False,True,831679891142516490
1701-04-27,False,True,831679891142516490
1701-04-29,False,True,831679891142516490
1701-05-01,False,True,831679891142516490
1701-05-06,False,True,-1009774581629025664
1701-05-06,False,True,-1009774581629025664
1701-05-11,False,True,-1009774581629025664
1701-05-09,False,True,-1009774581629025664
1701-05-13,False,True,-1009774581629025664
1701-05-15,False,True,-1009774581629025664
1575-04-10,False,False,1023594211805953015
1575-04-10,True,True,1023594211805953015
1575-04-10,False,True,1023594211805953015
1701-05-16,False,True,240726794736364010
1701-05-16,True,True,240726794736364010
1701-05-16,False,True,240726794736364010
1701-05-16,False,True,240726794736364010
1701-05-16,False,True,240726794736364010
1701-05-16,False,True,240726794736364010
1701-06-10,False,True,897343609289880394
1701-06-10,False,True,897343609289880394
1701-06-15,False,False,897343609289880394
1701-06-15,False,True,897343609289880394
1701-06-17,False,False,897343609289880394
1701-06-17,False,True,897343609289880394
1701-05-27,False,True,-814497392791542692
1701-05-27,False,True,-814497392791542692
1701-05-27,False,True,-814497392791542692
1701-06-01,False,True,-814497392791542692
1701-06-03,False,False,-814497392791542692
1701-06-05,False,True,-814497392791542692
1701-06-05,False,True,-814497392791542692
1701-05-30,False,False,1676738322910215100
1701-05-30,False,True,1676738322910215100
1701-05-30,False,True,1676738322910215100
1701-05-30,False,True,1676738322910215100
1701-05-30,False,True,1676738322910215100
1701-06-03,False,True,-853190705506010463
1701-06-03,True,True,-853190705506010463
1701-06-08,False,True,-853190705506010463
1701-06-08,False,True,-853190705506010463
1701-06-08,True,True,-853190705506010463
1701-06-10,False,True,-853190705506010463
1701-06-10,False,True,-853190705506010463
1701-06-10,False,False,-853190705506010463
1701-06-12,False,True,-853190705506010463
1701-06-06,False,True,-182328053984181090
1701-06-06,False,False,-182328053984181090
1701-06-06,False,False,-182328053984181090
1701-06-06,False,True,-182328053984181090
1701-06-06,True,True,-182328053984181090
1701-06-06,False,True,-182328053984181090
1701-06-06,False,False,-182328053984181090
1701-06-13,False,True,1656147014902723086
1701-06-13,False,True,1656147014902723086
1701-06-13,False,False,1656147014902723086
1701-06-13,False,False,1656147014902723086
1701-06-13,False,True,1656147014902723086
1701-06-20,False,True,-1329563426102745827
1701-06-20,False,True,-1329563426102745827
1701-06-20,False,True,-1329563426102745827
1701-06-20,False,True,-1329563426102745827
1701-06-27,False,True,-1329563426102745827
1701-06-20,True,True,-1329563426102745827
1701-06-26,False,True,1907392061048180828
1701-06-26,False,True,1907392061048180828
1701-06-26,False,True,1907392061048180828
1701-06-26,False,True,1907392061048180828
1701-06-26,False,True,1907392061048180828
1701-06-26,False,True,1907392061048180828
1701-06-26,False,True,1907392061048180828
1701-06-26,False,True,1907392061048180828
1701-06-26,False,True,1907392061048180828
1701-06-26,False,False,1907392061048180828
1701-06-25,False,True,1907392061048180828
1701-06-26,False,True,1907392061048180828
1701-05-31,False,True,851643056800575162
1701-06-01,False,True,851643056800575162
1701-07-04,False,True,851643056800575162
1701-07-04,False,True,851643056800575162
1701-07-04,False,True,851643056800575162
1701-07-04,False,True,851643056800575162
1701-07-11,False,True,2137323061769046257
1701-07-11,False,True,2137323061769046257
1701-07-11,False,True,2137323061769046257
1701-07-11,False,True,2137323061769046257
1701-07-11,False,True,2137323061769046257
1701-07-11,True,True,2137323061769046257
1701-07-11,False,False,2137323061769046257
1701-07-11,False,False,2137323061769046257
1701-07-11,False,True,2137323061769046257
1575-05-14,True,True,917381474975588063
1575-05-19,False,True,917381474975588063
1575-05-19,False,True,917381474975588063
1575-05-19,False,True,917381474975588063
1575-05-19,False,True,917381474975588063
1575-05-19,False,True,917381474975588063
1701-07-10,False,True,-962676498943814825
1701-07-17,False,True,-962676498943814825
1701-07-13,False,True,-962676498943814825
1701-07-13,False,True,-962676498943814825
1701-07-13,False,True,-962676498943814825
1701-07-15,False,True,-962676498943814825
1701-07-17,False,True,-962676498943814825
1701-07-15,False,True,-122526806540405648
1701-07-20,False,True,-122526806540405648
1701-07-24,False,True,-122526806540405648
1701-07-27,False,True,-941416241826975450
1701-07-29,False,True,-941416241826975450
1701-07-31,False,True,-941416241826975450
1701-08-03,False,True,-145132320483527407
1701-08-05,False,True,-145132320483527407
1701-08-05,False,True,-145132320483527407
1701-08-05,False,True,-1039448777175147277
1701-08-10,False,True,-1039448777175147277
1701-08-10,False,True,-1039448777175147277
1701-08-10,False,True,-1039448777175147277
1701-08-12,False,True,-1039448777175147277
1700-08-14,False,True,-1039448777175147277
1701-08-12,False,True,2210202627470442419
1701-08-12,False,True,2210202627470442419
1701-08-17,False,True,2210202627470442419
1701-08-19,False,True,2210202627470442419
1701-08-19,False,True,2210202627470442419
1701-08-24,False,True,1253130627255274262
1701-08-24,False,True,1253130627255274262
1701-08-30,False,True,1253130627255274262
1701-12-09,False,True,-245237096069715837
1701-12-09,False,True,-245237096069715837
1701-12-14,False,True,-245237096069715837
1701-12-16,False,True,1062951589422054412
1701-12-21,False,True,1062951589422054412
1701-12-21,False,True,1062951589422054412
1701-12-23,True,True,1062951589422054412
1702-01-02,False,False,2048712785813463592
1702-01-02,False,True,2048712785813463592
1702-01-02,False,False,2048712785813463592
1702-01-02,False,True,2048712785813463592
1702-01-02,False,True,2048712785813463592
1702-01-02,False,True,2048712785813463592
1702-01-02,False,True,2048712785813463592
1701-12-30,False,True,-35914725482821856
1702-01-04,False,True,-35914725482821856
1702-01-04,False,True,-35914725482821856
1702-01-06,False,True,-35914725482821856
1701-12-31,False,True,589360988685943351
1701-12-31,False,True,589360988685943351
1702-01-01,False,True,589360988685943351
1702-01-05,False,True,589360988685943351
1702-01-05,False,True,589360988685943351
1702-01-02,False,False,589360988685943351
1702-02-10,False,True,-286949403345183997
1702-02-10,False,True,-286949403345183997
1701-02-15,False,True,-286949403345183997
1702-02-17,False,True,-286949403345183997
1702-02-13,False,True,1435821311692606533
1702-02-15,False,True,1435821311692606533
1702-02-22,False,True,1435821311692606533
1701-02-22,False,True,1435821311692606533
1702-02-24,False,True,1435821311692606533
1702-02-20,False,True,-714066258387656988
1702-02-20,True,True,-714066258387656988
1702-02-20,False,True,-714066258387656988
1702-02-20,False,True,-714066258387656988
1702-02-20,False,True,-714066258387656988
1702-02-20,False,True,-714066258387656988
1702-02-20,False,True,-714066258387656988
1702-03-01,False,True,1477171373095185137
1702-03-03,False,True,1477171373095185137
1702-08-25,True,True,1472541411131701003
1702-08-25,False,True,1472541411131701003
